Timestamp,State,Mode,Probability,Confidence,InputIdleTime
2026-02-12 22:45:23.869,Inactive,Absent,0.1,0.8,121.82
2026-02-12 22:45:23.889,Inactive,Absent,0.1,0.8,121.84
2026-02-12 22:45:23.936,Inactive,Absent,0.1,0.8,121.88
2026-02-12 22:45:23.998,Inactive,Absent,0.1,0.8,121.94
2026-02-12 22:45:24.014,Inactive,Absent,0.1,0.8,121.96
2026-02-12 22:45:24.062,Inactive,Absent,0.1,0.8,122.01
2026-02-12 22:45:24.075,Inactive,Absent,0.1,0.8,122.02
2026-02-12 22:45:24.110,Inactive,Absent,0.1,0.8,122.06
2026-02-12 22:45:24.123,Inactive,Absent,0.1,0.8,122.07
2026-02-12 22:45:24.176,Inactive,Absent,0.1,0.8,122.12
2026-02-12 22:45:24.239,Inactive,Absent,0.1,0.8,122.19
2026-02-12 22:45:24.262,Inactive,Absent,0.1,0.8,122.21
2026-02-12 22:45:24.301,Inactive,Absent,0.1,0.8,122.25
2026-02-12 22:45:24.324,Inactive,Absent,0.1,0.8,122.27
2026-02-12 22:45:24.352,Inactive,Absent,0.1,0.8,122.3
2026-02-12 22:45:24.372,Inactive,Absent,0.1,0.8,122.32
2026-02-12 22:45:24.412,Inactive,Absent,0.1,0.8,122.36
2026-02-12 22:45:24.435,Inactive,Absent,0.1,0.8,122.38
2026-02-12 22:45:24.477,Inactive,Absent,0.1,0.8,122.42
2026-02-12 22:45:24.543,Inactive,Absent,0.1,0.8,122.49
2026-02-12 22:45:24.560,Inactive,Absent,0.1,0.8,122.51
2026-02-12 22:45:24.605,Inactive,Absent,0.1,0.8,122.55
2026-02-12 22:45:24.621,Inactive,Absent,0.1,0.8,122.57
2026-02-12 22:45:24.654,Inactive,Absent,0.1,0.8,122.6
2026-02-12 22:45:24.668,Inactive,Absent,0.1,0.8,122.62
2026-02-12 22:45:24.721,Inactive,Absent,0.1,0.8,122.67
2026-02-12 22:45:24.747,Inactive,Absent,0.1,0.8,122.69
2026-02-12 22:45:24.780,Inactive,Absent,0.1,0.8,122.73
2026-02-12 22:45:24.793,Inactive,Absent,0.1,0.8,122.74
2026-02-12 22:45:24.847,Inactive,Absent,0.1,0.8,122.79
2026-02-12 22:45:24.869,Inactive,Absent,0.1,0.8,122.82
2026-02-12 22:45:24.895,Inactive,Absent,0.1,0.8,122.84
2026-02-12 22:45:24.958,Inactive,Absent,0.1,0.8,122.91
2026-02-12 22:45:24.979,Inactive,Absent,0.1,0.8,122.93
2026-02-12 22:45:25.022,Inactive,Absent,0.1,0.8,122.97
2026-02-12 22:45:25.040,Inactive,Absent,0.1,0.8,122.99
2026-02-12 22:45:25.087,Inactive,Absent,0.1,0.8,123.03
2026-02-12 22:45:25.103,Inactive,Absent,0.1,0.8,123.05
2026-02-12 22:45:25.133,Inactive,Absent,0.1,0.8,123.08
2026-02-12 22:45:25.149,Inactive,Absent,0.1,0.8,123.1
2026-02-12 22:45:25.199,Inactive,Absent,0.1,0.8,123.15
2026-02-12 22:45:25.262,Inactive,Absent,0.1,0.8,123.21
2026-02-12 22:45:25.290,Inactive,Absent,0.1,0.8,123.24
2026-02-12 22:45:25.324,Inactive,Absent,0.1,0.8,123.27
2026-02-12 22:45:25.336,Inactive,Absent,0.1,0.8,123.28
2026-02-12 22:45:25.375,Inactive,Absent,0.1,0.8,123.32
2026-02-12 22:45:25.398,Inactive,Absent,0.1,0.8,123.35
2026-02-12 22:45:25.437,Inactive,Absent,0.1,0.8,123.38
2026-02-12 22:45:25.501,Inactive,Absent,0.1,0.8,123.45
2026-02-12 22:45:25.524,Inactive,Absent,0.1,0.8,123.47
2026-02-12 22:45:25.567,Inactive,Absent,0.1,0.8,123.51
2026-02-12 22:45:25.585,Inactive,Absent,0.1,0.8,123.53
2026-02-12 22:45:25.628,Inactive,Absent,0.1,0.8,123.57
2026-02-12 22:45:25.649,Inactive,Absent,0.1,0.8,123.6
2026-02-12 22:45:25.677,Inactive,Absent,0.1,0.8,123.62
2026-02-12 22:45:25.696,Inactive,Absent,0.1,0.8,123.64
2026-02-12 22:45:25.744,Inactive,Absent,0.1,0.8,123.69
2026-02-12 22:45:25.807,Inactive,Absent,0.1,0.8,123.75
2026-02-12 22:45:25.820,Inactive,Absent,0.1,0.8,123.77
2026-02-12 22:45:25.869,Inactive,Absent,0.1,0.8,123.82
2026-02-12 22:45:25.880,Inactive,Absent,0.1,0.8,123.83
2026-02-12 22:45:25.919,Inactive,Absent,0.1,0.8,123.87
2026-02-12 22:45:25.943,Inactive,Absent,0.1,0.8,123.89
2026-02-12 22:45:25.982,Inactive,Absent,0.1,0.8,123.93
2026-02-12 22:45:26.004,Inactive,Absent,0.1,0.8,123.95
2026-02-12 22:45:26.045,Inactive,Absent,0.1,0.8,123.99
2026-02-12 22:45:26.066,Inactive,Absent,0.1,0.8,124.01
2026-02-12 22:45:26.109,Inactive,Absent,0.1,0.8,124.06
2026-02-12 22:45:26.159,Inactive,Absent,0.1,0.8,124.11
2026-02-12 22:45:26.175,Inactive,Absent,0.1,0.8,124.12
2026-02-12 22:45:26.222,Inactive,Absent,0.1,0.8,124.17
2026-02-12 22:45:26.236,Inactive,Absent,0.1,0.8,124.18
2026-02-12 22:45:26.286,Inactive,Absent,0.1,0.8,124.23
2026-02-12 22:45:26.298,Inactive,Absent,0.1,0.8,124.25
2026-02-12 22:45:26.351,Inactive,Absent,0.1,0.8,124.3
2026-02-12 22:45:26.376,Inactive,Absent,0.1,0.8,124.32
2026-02-12 22:45:26.396,Inactive,Absent,0.1,0.8,124.34
2026-02-12 22:45:26.423,Inactive,Absent,0.1,0.8,124.37
2026-02-12 22:45:26.462,Inactive,Absent,0.1,0.8,124.41
2026-02-12 22:45:26.529,Inactive,Absent,0.1,0.8,124.48
2026-02-12 22:45:26.547,Inactive,Absent,0.1,0.8,124.49
2026-02-12 22:45:26.589,Inactive,Absent,0.1,0.8,124.54
2026-02-12 22:45:26.609,Inactive,Absent,0.1,0.8,124.56
2026-02-12 22:45:26.652,Inactive,Absent,0.1,0.8,124.6
2026-02-12 22:45:26.671,Inactive,Absent,0.1,0.8,124.62
2026-02-12 22:45:26.701,Inactive,Absent,0.1,0.8,124.65
2026-02-12 22:45:26.717,Inactive,Absent,0.1,0.8,124.66
2026-02-12 22:45:26.768,Inactive,Absent,0.1,0.8,124.71
2026-02-12 22:45:26.831,Inactive,Absent,0.1,0.8,124.78
2026-02-12 22:45:26.856,Inactive,Absent,0.1,0.8,124.8
2026-02-12 22:45:26.892,Inactive,Absent,0.1,0.8,124.84
2026-02-12 22:45:26.903,Inactive,Absent,0.1,0.8,124.85
2026-02-12 22:45:26.942,Inactive,Absent,0.1,0.8,124.89
2026-02-12 22:45:26.966,Inactive,Absent,0.1,0.8,124.91
2026-02-12 22:45:27.005,Inactive,Absent,0.1,0.8,124.95
2026-02-12 22:45:27.070,Inactive,Absent,0.1,0.8,125.02
2026-02-12 22:45:27.090,Inactive,Absent,0.1,0.8,125.04
2026-02-12 22:45:27.132,Inactive,Absent,0.1,0.8,125.08
2026-02-12 22:45:27.152,Inactive,Absent,0.1,0.8,125.1
2026-02-12 22:45:27.183,Inactive,Absent,0.1,0.8,125.13
2026-02-12 22:45:27.199,Inactive,Absent,0.1,0.8,125.15
2026-02-12 22:45:27.245,Inactive,Absent,0.1,0.8,125.19
2026-02-12 22:45:27.261,Inactive,Absent,0.1,0.8,125.21
2026-02-12 22:45:27.310,Inactive,Absent,0.1,0.8,125.26
2026-02-12 22:45:27.377,Inactive,Absent,0.1,0.8,125.32
2026-02-12 22:45:27.402,Inactive,Absent,0.1,0.8,125.35
2026-02-12 22:45:27.419,Inactive,Absent,0.1,0.8,125.37
2026-02-12 22:45:27.433,Inactive,Absent,0.1,0.8,125.38
2026-02-12 22:45:27.486,Inactive,Absent,0.1,0.8,125.43
2026-02-12 22:45:27.510,Inactive,Absent,0.1,0.8,125.46
2026-02-12 22:45:27.549,Inactive,Absent,0.1,0.8,125.5
2026-02-12 22:45:27.573,Inactive,Absent,0.1,0.8,125.52
2026-02-12 22:45:27.615,Inactive,Absent,0.1,0.8,125.56
2026-02-12 22:45:27.634,Inactive,Absent,0.1,0.8,125.58
2026-02-12 22:45:27.675,Inactive,Absent,0.1,0.8,125.62
2026-02-12 22:45:27.726,Inactive,Absent,0.1,0.8,125.67
2026-02-12 22:45:27.745,Inactive,Absent,0.1,0.8,125.69
2026-02-12 22:45:27.792,Inactive,Absent,0.1,0.8,125.74
2026-02-12 22:45:27.806,Inactive,Absent,0.1,0.8,125.75
2026-02-12 22:45:27.855,Inactive,Absent,0.1,0.8,125.8
2026-02-12 22:45:27.867,Inactive,Absent,0.1,0.8,125.81
2026-02-12 22:45:27.918,Inactive,Absent,0.1,0.8,125.86
2026-02-12 22:45:27.944,Inactive,Absent,0.1,0.8,125.89
2026-02-12 22:45:27.966,Inactive,Absent,0.1,0.8,125.91
2026-02-12 22:45:27.991,Inactive,Absent,0.1,0.8,125.94
2026-02-12 22:45:28.029,Inactive,Absent,0.1,0.8,125.98
2026-02-12 22:45:28.095,Inactive,Absent,0.1,0.8,126.04
2026-02-12 22:45:28.114,Inactive,Absent,0.1,0.8,126.06
2026-02-12 22:45:28.156,Inactive,Absent,0.1,0.8,126.1
2026-02-12 22:45:28.175,Inactive,Absent,0.1,0.8,126.12
2026-02-12 22:45:28.207,Inactive,Absent,0.1,0.8,126.15
2026-02-12 22:45:28.221,Inactive,Absent,0.1,0.8,126.17
2026-02-12 22:45:28.270,Inactive,Absent,0.1,0.8,126.22
2026-02-12 22:45:28.334,Inactive,Absent,0.1,0.8,126.28
2026-02-12 22:45:28.346,Inactive,Absent,0.1,0.8,126.29
2026-02-12 22:45:28.397,Inactive,Absent,0.1,0.8,126.34
2026-02-12 22:45:28.424,Inactive,Absent,0.1,0.8,126.37
2026-02-12 22:45:28.443,Inactive,Absent,0.1,0.8,126.39
2026-02-12 22:45:28.470,Inactive,Absent,0.1,0.8,126.42
2026-02-12 22:45:28.511,Inactive,Absent,0.1,0.8,126.46
2026-02-12 22:45:28.577,Inactive,Absent,0.1,0.8,126.52
2026-02-12 22:45:28.597,Inactive,Absent,0.1,0.8,126.54
2026-02-12 22:45:28.638,Inactive,Absent,0.1,0.8,126.58
2026-02-12 22:45:28.659,Inactive,Absent,0.1,0.8,126.61
2026-02-12 22:45:28.702,Inactive,Absent,0.1,0.8,126.65
2026-02-12 22:45:28.720,Inactive,Absent,0.1,0.8,126.67
2026-02-12 22:45:28.751,Inactive,Absent,0.1,0.8,126.7
2026-02-12 22:45:28.767,Inactive,Absent,0.1,0.8,126.71
2026-02-12 22:45:28.814,Inactive,Absent,0.1,0.8,126.76
2026-02-12 22:45:28.829,Inactive,Absent,0.1,0.8,126.78
2026-02-12 22:45:28.877,Inactive,Absent,0.1,0.8,126.82
2026-02-12 22:45:28.944,Inactive,Absent,0.1,0.8,126.89
2026-02-12 22:45:28.970,Inactive,Absent,0.1,0.8,126.92
2026-02-12 22:45:28.989,Inactive,Absent,0.1,0.8,126.94
2026-02-12 22:45:29.001,Inactive,Absent,0.1,0.8,126.95
2026-02-12 22:45:29.054,Inactive,Absent,0.1,0.8,127.0
2026-02-12 22:45:29.079,Inactive,Absent,0.1,0.8,127.03
2026-02-12 22:45:29.118,Inactive,Absent,0.1,0.8,127.07
2026-02-12 22:45:29.140,Inactive,Absent,0.1,0.8,127.09
2026-02-12 22:45:29.181,Inactive,Absent,0.1,0.8,127.13
2026-02-12 22:45:29.201,Inactive,Absent,0.1,0.8,127.15
2026-02-12 22:45:29.228,Inactive,Absent,0.1,0.8,127.18
2026-02-12 22:45:29.248,Inactive,Absent,0.1,0.8,127.19
2026-02-12 22:45:29.292,Inactive,Absent,0.1,0.8,127.24
2026-02-12 22:45:29.358,Inactive,Absent,0.1,0.8,127.31
2026-02-12 22:45:29.373,Inactive,Absent,0.1,0.8,127.32
2026-02-12 22:45:29.422,Inactive,Absent,0.1,0.8,127.37
2026-02-12 22:45:29.436,Inactive,Absent,0.1,0.8,127.38
2026-02-12 22:45:29.473,Inactive,Absent,0.1,0.8,127.42
2026-02-12 22:45:29.499,Inactive,Absent,0.1,0.8,127.45
2026-02-12 22:45:29.533,Inactive,Absent,0.1,0.8,127.48
2026-02-12 22:45:29.600,Inactive,Absent,0.1,0.8,127.55
2026-02-12 22:45:29.624,Inactive,Absent,0.1,0.8,127.57
2026-02-12 22:45:29.661,Inactive,Absent,0.1,0.8,127.61
2026-02-12 22:45:29.685,Inactive,Absent,0.1,0.8,127.63
2026-02-12 22:45:29.725,Inactive,Absent,0.1,0.8,127.67
2026-02-12 22:45:29.747,Inactive,Absent,0.1,0.8,127.69
2026-02-12 22:45:29.775,Inactive,Absent,0.1,0.8,127.72
2026-02-12 22:45:29.794,Inactive,Absent,0.1,0.8,127.74
2026-02-12 22:45:29.836,Inactive,Absent,0.1,0.8,127.78
2026-02-12 22:45:29.904,Inactive,Absent,0.1,0.8,127.85
2026-02-12 22:45:29.918,Inactive,Absent,0.1,0.8,127.86
2026-02-12 22:45:29.967,Inactive,Absent,0.1,0.8,127.91
2026-02-12 22:45:29.980,Inactive,Absent,0.1,0.8,127.93
2026-02-12 22:45:30.013,Inactive,Absent,0.1,0.8,127.96
2026-02-12 22:45:30.027,Inactive,Absent,0.1,0.8,127.97
2026-02-12 22:45:30.078,Inactive,Absent,0.1,0.8,128.02
2026-02-12 22:45:30.141,Inactive,Absent,0.1,0.8,128.09
2026-02-12 22:45:30.152,Inactive,Absent,0.1,0.8,128.1
2026-02-12 22:45:30.206,Inactive,Absent,0.1,0.8,128.15
2026-02-12 22:45:30.230,Inactive,Absent,0.1,0.8,128.18
2026-02-12 22:45:30.253,Inactive,Absent,0.1,0.8,128.2
2026-02-12 22:45:30.277,Inactive,Absent,0.1,0.8,128.22
2026-02-12 22:45:30.319,Inactive,Absent,0.1,0.8,128.27
2026-02-12 22:45:30.338,Inactive,Absent,0.1,0.8,128.28
2026-02-12 22:45:30.382,Inactive,Absent,0.1,0.8,128.33
2026-02-12 22:45:30.400,Inactive,Absent,0.1,0.8,128.35
2026-02-12 22:45:30.446,Inactive,Absent,0.1,0.8,128.39
2026-02-12 22:45:30.462,Inactive,Absent,0.1,0.8,128.41
2026-02-12 22:45:30.494,Inactive,Absent,0.1,0.8,128.44
2026-02-12 22:45:30.561,Inactive,Absent,0.1,0.8,128.51
2026-02-12 22:45:30.586,Inactive,Absent,0.1,0.8,128.53
2026-02-12 22:45:30.620,Inactive,Absent,0.1,0.8,128.57
2026-02-12 22:45:30.634,Inactive,Absent,0.1,0.8,128.58
2026-02-12 22:45:30.685,Inactive,Absent,0.1,0.8,128.63
2026-02-12 22:45:30.711,Inactive,Absent,0.1,0.8,128.66
2026-02-12 22:45:30.750,Inactive,Absent,0.1,0.8,128.7
2026-02-12 22:45:30.774,Inactive,Absent,0.1,0.8,128.72
2026-02-12 22:45:30.797,Inactive,Absent,0.1,0.8,128.74
2026-02-12 22:45:30.820,Inactive,Absent,0.1,0.8,128.77
2026-02-12 22:45:30.860,Inactive,Absent,0.1,0.8,128.81
2026-02-12 22:45:30.927,Inactive,Absent,0.1,0.8,128.87
2026-02-12 22:45:30.944,Inactive,Absent,0.1,0.8,128.89
2026-02-12 22:45:30.990,Inactive,Absent,0.1,0.8,128.94
2026-02-12 22:45:31.005,Inactive,Absent,0.1,0.8,128.95
2026-02-12 22:45:31.037,Inactive,Absent,0.1,0.8,128.98
2026-02-12 22:45:31.053,Inactive,Absent,0.1,0.8,129.0
2026-02-12 22:45:31.104,Inactive,Absent,0.1,0.8,129.05
2026-02-12 22:45:31.166,Inactive,Absent,0.1,0.8,129.11
2026-02-12 22:45:31.178,Inactive,Absent,0.1,0.8,129.13
2026-02-12 22:45:31.231,Inactive,Absent,0.1,0.8,129.18
2026-02-12 22:45:31.256,Inactive,Absent,0.1,0.8,129.2
2026-02-12 22:45:31.275,Inactive,Absent,0.1,0.8,129.22
2026-02-12 22:45:31.287,Inactive,Absent,0.1,0.8,129.23
2026-02-12 22:45:31.342,Inactive,Absent,0.1,0.8,129.29
2026-02-12 22:45:31.406,Inactive,Absent,0.1,0.8,129.35
2026-02-12 22:45:31.428,Inactive,Absent,0.1,0.8,129.37
2026-02-12 22:45:31.467,Inactive,Absent,0.1,0.8,129.41
2026-02-12 22:45:31.490,Inactive,Absent,0.1,0.8,129.44
2026-02-12 22:45:31.518,Inactive,Absent,0.1,0.8,129.46
2026-02-12 22:45:31.536,Inactive,Absent,0.1,0.8,129.48
2026-02-12 22:45:31.584,Inactive,Absent,0.1,0.8,129.53
2026-02-12 22:45:31.598,Inactive,Absent,0.1,0.8,129.55
2026-02-12 22:45:31.646,Inactive,Absent,0.1,0.8,129.59
2026-02-12 22:45:31.661,Inactive,Absent,0.1,0.8,129.61
2026-02-12 22:45:31.711,Inactive,Absent,0.1,0.8,129.66
2026-02-12 22:45:31.774,Inactive,Absent,0.1,0.8,129.72
2026-02-12 22:45:31.801,Inactive,Absent,0.1,0.8,129.75
2026-02-12 22:45:31.821,Inactive,Absent,0.1,0.8,129.77
2026-02-12 22:45:31.848,Inactive,Absent,0.1,0.8,129.79
2026-02-12 22:45:31.887,Inactive,Absent,0.1,0.8,129.83
2026-02-12 22:45:31.910,Inactive,Absent,0.1,0.8,129.86
2026-02-12 22:45:31.948,Inactive,Absent,0.1,0.8,129.9
2026-02-12 22:45:31.972,Inactive,Absent,0.1,0.8,129.92
2026-02-12 22:45:32.012,Inactive,Absent,0.1,0.8,129.96
2026-02-12 22:45:32.033,Inactive,Absent,0.1,0.8,129.98
2026-02-12 22:45:32.062,Inactive,Absent,0.1,0.8,130.01
2026-02-12 22:45:32.127,Inactive,Absent,0.1,0.8,130.07
2026-02-12 22:45:32.141,Inactive,Absent,0.1,0.8,130.09
2026-02-12 22:45:32.189,Inactive,Absent,0.1,0.8,130.14
2026-02-12 22:45:32.203,Inactive,Absent,0.1,0.8,130.15
2026-02-12 22:45:32.255,Inactive,Absent,0.1,0.8,130.2
2026-02-12 22:45:32.280,Inactive,Absent,0.1,0.8,130.23
2026-02-12 22:45:32.302,Inactive,Absent,0.1,0.8,130.25
2026-02-12 22:45:32.327,Inactive,Absent,0.1,0.8,130.27
2026-02-12 22:45:32.365,Inactive,Absent,0.1,0.8,130.31
2026-02-12 22:45:32.431,Inactive,Absent,0.1,0.8,130.38
2026-02-12 22:45:32.453,Inactive,Absent,0.1,0.8,130.4
2026-02-12 22:45:32.494,Inactive,Absent,0.1,0.8,130.44
2026-02-12 22:45:32.514,Inactive,Absent,0.1,0.8,130.46
2026-02-12 22:45:32.540,Inactive,Absent,0.1,0.8,130.49
2026-02-12 22:45:32.561,Inactive,Absent,0.1,0.8,130.51
2026-02-12 22:45:32.605,Inactive,Absent,0.1,0.8,130.55
2026-02-12 22:45:32.671,Inactive,Absent,0.1,0.8,130.62
2026-02-12 22:45:32.684,Inactive,Absent,0.1,0.8,130.63
2026-02-12 22:45:32.733,Inactive,Absent,0.1,0.8,130.68
2026-02-12 22:45:32.746,Inactive,Absent,0.1,0.8,130.69
2026-02-12 22:45:32.799,Inactive,Absent,0.1,0.8,130.75
2026-02-12 22:45:32.823,Inactive,Absent,0.1,0.8,130.77
2026-02-12 22:45:32.844,Inactive,Absent,0.1,0.8,130.79
2026-02-12 22:45:32.870,Inactive,Absent,0.1,0.8,130.82
2026-02-12 22:45:32.910,Inactive,Absent,0.1,0.8,130.86
2026-02-12 22:45:32.976,Inactive,Absent,0.1,0.8,130.92
2026-02-12 22:45:32.993,Inactive,Absent,0.1,0.8,130.94
2026-02-12 22:45:33.038,Inactive,Absent,0.1,0.8,130.99
2026-02-12 22:45:33.055,Inactive,Absent,0.1,0.8,131.0
2026-02-12 22:45:33.085,Inactive,Absent,0.1,0.8,131.03
2026-02-12 22:45:33.101,Inactive,Absent,0.1,0.8,131.05
2026-02-12 22:45:33.152,Inactive,Absent,0.1,0.8,131.1
2026-02-12 22:45:33.164,Inactive,Absent,0.1,0.8,131.11
2026-02-12 22:45:33.211,Inactive,Absent,0.1,0.8,131.16
2026-02-12 22:45:33.226,Inactive,Absent,0.1,0.8,131.17
2026-02-12 22:45:33.276,Inactive,Absent,0.1,0.8,131.22
2026-02-12 22:45:33.327,Inactive,Absent,0.1,0.8,131.27
2026-02-12 22:45:33.349,Inactive,Absent,0.1,0.8,131.3
2026-02-12 22:45:33.389,Inactive,Absent,0.1,0.8,131.34
2026-02-12 22:45:33.409,Inactive,Absent,0.1,0.8,131.36
2026-02-12 22:45:33.453,Inactive,Absent,0.1,0.8,131.4
2026-02-12 22:45:33.473,Inactive,Absent,0.1,0.8,131.42
2026-02-12 22:45:33.519,Inactive,Absent,0.1,0.8,131.47
2026-02-12 22:45:33.535,Inactive,Absent,0.1,0.8,131.48
2026-02-12 22:45:33.565,Inactive,Absent,0.1,0.8,131.51
2026-02-12 22:45:33.580,Inactive,Absent,0.1,0.8,131.53
2026-02-12 22:45:33.629,Inactive,Absent,0.1,0.8,131.58
2026-02-12 22:45:33.696,Inactive,Absent,0.1,0.8,131.64
2026-02-12 22:45:33.721,Inactive,Absent,0.1,0.8,131.67
2026-02-12 22:45:33.758,Inactive,Absent,0.1,0.8,131.71
2026-02-12 22:45:33.783,Inactive,Absent,0.1,0.8,131.73
2026-02-12 22:45:33.821,Inactive,Absent,0.1,0.8,131.77
2026-02-12 22:45:33.845,Inactive,Absent,0.1,0.8,131.79
2026-02-12 22:45:33.870,Inactive,Absent,0.1,0.8,131.82
2026-02-12 22:45:33.891,Inactive,Absent,0.1,0.8,131.84
2026-02-12 22:45:33.936,Inactive,Absent,0.1,0.8,131.88
2026-02-12 22:45:33.999,Inactive,Absent,0.1,0.8,131.95
2026-02-12 22:45:34.017,Inactive,Absent,0.1,0.8,131.96
2026-02-12 22:45:34.060,Inactive,Absent,0.1,0.8,132.01
2026-02-12 22:45:34.080,Inactive,Absent,0.1,0.8,132.03
2026-02-12 22:45:34.108,Inactive,Absent,0.1,0.8,132.06
2026-02-12 22:45:34.126,Inactive,Absent,0.1,0.8,132.07
2026-02-12 22:45:34.174,Inactive,Absent,0.1,0.8,132.12
2026-02-12 22:45:34.240,Inactive,Absent,0.1,0.8,132.19
2026-02-12 22:45:34.266,Inactive,Absent,0.1,0.8,132.21
2026-02-12 22:45:34.300,Inactive,Absent,0.1,0.8,132.25
2026-02-12 22:45:34.313,Inactive,Absent,0.1,0.8,132.26
2026-02-12 22:45:34.351,Inactive,Absent,0.1,0.8,132.3
2026-02-12 22:45:34.374,Inactive,Absent,0.1,0.8,132.32
2026-02-12 22:45:34.413,Inactive,Absent,0.1,0.8,132.36
2026-02-12 22:45:34.437,Inactive,Absent,0.1,0.8,132.38
2026-02-12 22:45:34.477,Inactive,Absent,0.1,0.8,132.42
2026-02-12 22:45:34.543,Inactive,Absent,0.1,0.8,132.49
2026-02-12 22:45:34.560,Inactive,Absent,0.1,0.8,132.51
2026-02-12 22:45:34.588,Inactive,Absent,0.1,0.8,132.53
2026-02-12 22:45:34.607,Inactive,Absent,0.1,0.8,132.55
2026-02-12 22:45:34.653,Inactive,Absent,0.1,0.8,132.6
2026-02-12 22:45:34.667,Inactive,Absent,0.1,0.8,132.61
2026-02-12 22:45:34.719,Inactive,Absent,0.1,0.8,132.67
2026-02-12 22:45:34.747,Inactive,Absent,0.1,0.8,132.69
2026-02-12 22:45:34.779,Inactive,Absent,0.1,0.8,132.73
2026-02-12 22:45:34.793,Inactive,Absent,0.1,0.8,132.74
2026-02-12 22:45:34.845,Inactive,Absent,0.1,0.8,132.79
2026-02-12 22:45:34.870,Inactive,Absent,0.1,0.8,132.82
2026-02-12 22:45:34.894,Inactive,Absent,0.1,0.8,132.84
2026-02-12 22:45:34.960,Inactive,Absent,0.1,0.8,132.91
2026-02-12 22:45:34.979,Inactive,Absent,0.1,0.8,132.93
2026-02-12 22:45:35.022,Inactive,Absent,0.1,0.8,132.97
2026-02-12 22:45:35.041,Inactive,Absent,0.1,0.8,132.99
2026-02-12 22:45:35.086,Inactive,Absent,0.1,0.8,133.03
2026-02-12 22:45:35.103,Inactive,Absent,0.1,0.8,133.05
2026-02-12 22:45:35.135,Inactive,Absent,0.1,0.8,133.08
2026-02-12 22:45:35.149,Inactive,Absent,0.1,0.8,133.1
2026-02-12 22:45:35.201,Inactive,Absent,0.1,0.8,133.15
2026-02-12 22:45:35.261,Inactive,Absent,0.1,0.8,133.21
2026-02-12 22:45:35.274,Inactive,Absent,0.1,0.8,133.22
2026-02-12 22:45:35.327,Inactive,Absent,0.1,0.8,133.27
2026-02-12 22:45:35.352,Inactive,Absent,0.1,0.8,133.3
2026-02-12 22:45:35.375,Inactive,Absent,0.1,0.8,133.32
2026-02-12 22:45:35.400,Inactive,Absent,0.1,0.8,133.35
2026-02-12 22:45:35.437,Inactive,Absent,0.1,0.8,133.38
2026-02-12 22:45:35.502,Inactive,Absent,0.1,0.8,133.45
2026-02-12 22:45:35.525,Inactive,Absent,0.1,0.8,133.47
2026-02-12 22:45:35.568,Inactive,Absent,0.1,0.8,133.52
2026-02-12 22:45:35.587,Inactive,Absent,0.1,0.8,133.53
2026-02-12 22:45:35.613,Inactive,Absent,0.1,0.8,133.56
2026-02-12 22:45:35.634,Inactive,Absent,0.1,0.8,133.58
2026-02-12 22:45:35.677,Inactive,Absent,0.1,0.8,133.62
2026-02-12 22:45:35.742,Inactive,Absent,0.1,0.8,133.69
2026-02-12 22:45:35.756,Inactive,Absent,0.1,0.8,133.7
2026-02-12 22:45:35.808,Inactive,Absent,0.1,0.8,133.75
2026-02-12 22:45:35.834,Inactive,Absent,0.1,0.8,133.78
2026-02-12 22:45:35.867,Inactive,Absent,0.1,0.8,133.81
2026-02-12 22:45:35.880,Inactive,Absent,0.1,0.8,133.83
2026-02-12 22:45:35.916,Inactive,Absent,0.1,0.8,133.86
2026-02-12 22:45:35.942,Inactive,Absent,0.1,0.8,133.89
2026-02-12 22:45:35.981,Inactive,Absent,0.1,0.8,133.93
2026-02-12 22:45:36.004,Inactive,Absent,0.1,0.8,133.95
2026-02-12 22:45:36.045,Inactive,Absent,0.1,0.8,133.99
2026-02-12 22:45:36.067,Inactive,Absent,0.1,0.8,134.01
2026-02-12 22:45:36.109,Inactive,Absent,0.1,0.8,134.06
2026-02-12 22:45:36.157,Inactive,Absent,0.1,0.8,134.1
2026-02-12 22:45:36.176,Inactive,Absent,0.1,0.8,134.12
2026-02-12 22:45:36.222,Inactive,Absent,0.1,0.8,134.17
2026-02-12 22:45:36.239,Inactive,Absent,0.1,0.8,134.19
2026-02-12 22:45:36.286,Inactive,Absent,0.1,0.8,134.23
2026-02-12 22:45:36.300,Inactive,Absent,0.1,0.8,134.25
2026-02-12 22:45:36.349,Inactive,Absent,0.1,0.8,134.3
2026-02-12 22:45:36.376,Inactive,Absent,0.1,0.8,134.32
2026-02-12 22:45:36.399,Inactive,Absent,0.1,0.8,134.35
2026-02-12 22:45:36.423,Inactive,Absent,0.1,0.8,134.37
2026-02-12 22:45:36.462,Inactive,Absent,0.1,0.8,134.41
2026-02-12 22:45:36.527,Inactive,Absent,0.1,0.8,134.47
2026-02-12 22:45:36.547,Inactive,Absent,0.1,0.8,134.49
2026-02-12 22:45:36.591,Inactive,Absent,0.1,0.8,134.54
2026-02-12 22:45:36.609,Inactive,Absent,0.1,0.8,134.56
2026-02-12 22:45:36.636,Inactive,Absent,0.1,0.8,134.58
2026-02-12 22:45:36.656,Inactive,Absent,0.1,0.8,134.6
2026-02-12 22:45:36.702,Inactive,Absent,0.1,0.8,134.65
2026-02-12 22:45:36.767,Inactive,Absent,0.1,0.8,134.71
2026-02-12 22:45:36.779,Inactive,Absent,0.1,0.8,134.73
